Energy (eV),Absorption (OD),EA 20 kV/cm (mOD),EA 30 kV/cm (mOD),EA 40 kV/cm (mOD),EA 50 kV/cm (mOD),EA 60 kV/cm (mOD),EA 70 kV/cm (mOD)
2.987570915662651,0.3748793785744965,0.0028042710933360057,0.006796979544311989,0.01253806782287205,0.027994914338322494,0.03522678884550895,0.05710914902839779
2.9803892548076925,0.3665964763284746,0.0026660722726494362,-0.005320529185197307,0.013426395877729511,0.016503819518561638,0.030422164860792036,0.04850999065572245
2.9732420383693046,0.3602450114262153,-0.000512580393322589,0.004113836522128656,0.011894833328034848,0.0052254023499072886,0.02104237049959813,0.029396218663153836
2.966129019138756,0.35321679173333453,-0.005662270482757706,0.0024511771796540925,0.0035967655231669625,0.000417792158880437,0.004252907674306791,-0.0019014815549478795
2.959049952267303,0.3468782217987563,-0.004277117118727592,-0.00668363007912437,-0.008062651958807818,-0.01783304808395099,-0.02505431738787895,-0.02164392697206057
2.9520045952380953,0.34218947081425727,-0.004672760703165294,-0.015136605026767145,-0.026350031541666076,-0.04319740665928883,-0.06330964809080543,-0.11587586561814328
2.94499270783848,0.33622822178726397,-0.015025358123478327,-0.03159866230172723,-0.054607424674205415,-0.1019113955799194,-0.12604847592040835,-0.21322135409768794
2.9380140521327016,0.3328434260608693,-0.027810275633730522,-0.05378869444599123,-0.10168718825611288,-0.14543304307147925,-0.2203009745592063,-0.3394740292786178
2.9310683924349883,0.326996645368625,-0.03884060610677065,-0.08651434472776774,-0.14763313373352932,-0.2264244150456182,-0.3352152144307971,-0.5208769231058158
2.924155495283019,0.32655943509595675,-0.05477369205195946,-0.11196383301545727,-0.21254987043180543,-0.32565117130235527,-0.4905200508402011,-0.7277610863731311
2.917275129411765,0.3229266274526718,-0.0745431816939153,-0.15647310084777794,-0.28447900340748605,-0.4437169416506813,-0.6414788025798212,-0.9301990083961073
2.9104270657276996,0.319266074705873,-0.09937109861495251,-0.1971417794902418,-0.35288074820070664,-0.5422035534651679,-0.7587424834511702,-1.0737866920633339
2.9036110772833723,0.3143650852320685,-0.11091065238516716,-0.22439513754251178,-0.39946062318618347,-0.5929769410664507,-0.8067057103493613,-1.0945453058458086
2.8968269392523367,0.3113340271569254,-0.1149183432190758,-0.22307632646261902,-0.38861679373144065,-0.5491585301213823,-0.7067900801146442,-0.8906159265944426
2.890074428904429,0.3086416943318791,-0.09182252643195325,-0.1689395734072923,-0.27190905592530384,-0.34704229387134644,-0.3796824921036369,-0.36073633459355176
2.8833533255813957,0.31001094271269813,-0.030991458421419996,-0.03725818372960559,0.03242326835356454,0.0832296017255143,0.25462377014936366,0.5836228249821415
2.876663410672854,0.3091477798091813,0.08377902293308866,0.2069419768462995,0.5145485541932816,0.7597966014966913,1.2125923137679442,1.9563886902834868
2.870004467592593,0.30664083297367867,0.26027672619147135,0.5577737086556386,1.0955739480054842,1.7666049826359342,2.4789531839523646,3.8529455384179245
2.863376281755196,0.3024531687715993,0.4818437760895449,0.9852928212454963,1.8018668925655286,2.702653030234238,3.8345973472463144,5.486331296166712
2.8567786405529954,0.2970363143777842,0.6925752774309868,1.37888924410903,2.4563204425678697,3.5892058339121564,4.996166164881732,6.862574148628688
